epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.8992033115029335,0.7147702151536941,0.6170651243627071,0.8239913443724315,0.7292864739894866,0.6553060054779053
2,0.7459882697463036,0.7695671680569649,0.6835630151629448,0.7585584779580434,0.731891526778539,0.6607085883617401
3,0.6780701246857643,0.792773289680481,0.7143434676527977,0.7728716293970744,0.7439652025699616,0.6715211133162181
4,0.6463985860347747,0.7963161033391952,0.7208969405293465,0.805199479063352,0.7467223763465881,0.67312397758166
5,0.5654792140424252,0.828913511633873,0.7565659356117248,0.7819908479849498,0.7463140785694122,0.674191689491272
6,0.48925567224621774,0.8474348413944245,0.779319229722023,0.8630107114712398,0.7398444096247355,0.670635066429774
7,0.44351314395666125,0.8578327065706253,0.7940189445018768,0.8770334690809249,0.7448955019315083,0.668696258465449
8,0.43079352006316185,0.8591567140817642,0.796595633327961,0.9583428045113881,0.724565327167511,0.6518194556236268
